index,author,date,genre,lhs,match,rhs,gerund,verb_type,func,det,generation,gender,age
94667,PT2,1683,prose,"inal . And accordingly the Vicars , ( as well as the Lay Clerks ) take an Oath at their Admission of", paying ,"Obedience unto the Dean , and to the Dean only whilst he is present , and in the Dean's Absence to t",VG,lex,of,bare,G2,M,61
116542,PT2,1658,prose,"mewhat more than intended ( for I had made ſome preparations , as well by adding many things , as by", omitting ,"ſome few ) to have improved and advanced them into the dignity of a Volume , to which in juſtice , a",VG,lex,by,bare,G2,M,36
93777,PT2,1688,letters,"God does no where command us , There we must obey God , by obeying Man : there being no other way of", paying ,God our Obedience in such a Case . For there our Governour 's Command is the Command of God also . T,VG,lex,of,bare,G2,M,66
5767,SG2,1672,prose,"hrow dirt on Scarlet or fine Linnen . To make a flaw in a pebble or common stone , is nothing to the", making ,"a flaw in a Diamond or precious stone . Those opprobrious Speeches , or injurious Actions , against ",VG,light,other_prep,the,G2,M,45
66204,MJ1,1660,prose,King that should be active : he sent them a Crane ( a Stork saith the fable ) which straight fell to, pecking ,them up . This you apply to the reproof of them who desire change : wheras indeed the true moral she,VG,lex,other_prep,bare,G1,M,52
55804,FT1,1647,prose,", and Prostration all the Armour of proofe . But that which gave them notice to fall downe was their", perceiving ,"of the fire before the Ordnance was discharg'd . Oh the Mercy of that Fire ! which , as it were , re",NG,lex,scomp,poss,G1,M,39
6073,SG2,1672,prose," be the portion of thy cup , Psal. 11 .6. But if now thou acceptest him in his Son ( for there is no", making ,"God thy friend , but by Christ ) for thy chiefest good and happiness , when all thy friends shall le",VG,light,scomp,no,G2,M,45
5538,SG2,1672,prose,"and pretious Stones to make it of ; he can put the matter into a better form , but he is so far from", making ,"matter where there is none , that he cannot mend the matter which you give him : He cannot make Gold",VG,light,other_prep,bare,G2,M,45
39506,BJ2,1672,prose," Baptized none of you , &c. Not , but that it was then an ordinance of God , but they abused it , in", making ,"parties thereby . I Baptized none of you , but Crispus and Gaius , and the houshold of Stephanus ; m",VG,light,in,bare,G2,M,44
5876,SG2,1672,prose,"guilty of High Treason , and worthy of death ; because hereby they extreamly dishonour him , viz. in", making ,"themselves equal to him , and robbing him of that Superiority which God hath given him : So God is p",VG,light,in,bare,G2,M,45
5508,SG2,1672,prose,"lden to any others for their help : I am clothed with Majesty , but no Creature lent an hand for the", making ,"up , or puting on those Clothes . Psal. 104 .1 . I have cover'd my self with light as with a Garment",VG,light,for,the,G2,M,45
104202,TJ1,1649,prose," Church ; and this is testified by S. Paul , he gave some Apostles , and some Prophets , &c. for the", perfecting ,"of the Saints , for the work of the Ministry , for the edifying of the Body of Christ , till we all ",NG,lex,for,the,G1,M,36
10979,SG2,1659,prose,"light , and thy God thy glory , Isa. 60.19 . Apostles , Prophets , Pastours , Teachers , are for the", perfecting ,"of the Saints , for the edifying of the body of Christ , no longer then till we all come in the unit",NG,lex,for,the,G2,M,32
57571,HP1,1660,prose,"to his side . And now the Cardinal resolves to take the opportunity of the King's distractions , for", perfecting ,"his revenge against him . In order whereunto , as he had drawn the King to make peace with France , ",VG,lex,for,bare,G1,M,61
6954,FG2,1662,letters,"d on high , and led Captivity captive ; and this Gift was for the work of the Ministry , and for the", perfecting ,"of the Saints , and how that they were to bring People to the Knowledge of the Son of God , from whe",NG,lex,for,the,G2,M,38
82830,BRG2,1662,prose,were to be confirm'd by Act of Parliament in the next Parliament which should be assembled after the, perfecting ,the said Articles ; let P. W. remember this present Parliament is the first that has been call'd tog,VG,lex,temp,the,G2,M,41
48080,DJ2,1668,prose,"in the precepts which he has laid down in his Discoveries , we have as many and profitable Rules for", perfecting ,"the Stage as any wherewith the French can furnish us . Having thus spoken of the Authour , I proceed",VG,lex,for,bare,G2,M,37
39151,BJ2,1683,prose,none ? Answer . Let them attend upon those Ordinances that God has appointed for the building up and, perfecting ,"of the Body of Christ , and learn as the Angels do , Ephes . 4 .11 , 12.13 . Chap. 3.10 . 1 Pet . 1 ",NG,lex,for,the,G2,M,55
18566,PW1,1629,prose,"tors and teachers ; but this is not for the conuersion and good of all men , but it is onely for the", perfecting ,"of the Saints , and for the edifying of the body of Christ , who are the elect . The preachers of th",NG,lex,for,the,G1,M,29
66535,MJ1,1659,prose,"h set som in the church , first apostles , &c. Eph . 4 . 11 , &c. He gave som apostles , &c. For the", perfeting ,"of the saints , for the work of the ministerie , for the edifying of the body of Christ , till we al",NG,lex,for,the,G1,M,51
68749,MJ1,1641,prose,"the impiety of these gay testimonies , that their great Doctors would bring them to dote on . And in", performing ,"this I shall not strive to be more exact in Methode , then as their citations lead mee . First there",VG,lex,in,bare,G1,M,33
106603,TJ1,1642,prose,"io , in credentium populo donavit Vniversis , saith Eusebius Emissenus , Now we find no other way of", performing ,"it , nor any ordinary conveyance of the Spirit to all people , but this ; and we find that the H. Gh",VG,lex,of,bare,G1,M,29
109392,MJ1,1644,prose,"ts to grant their kind of divorce for other causes besides adultery , as for ill usage , and the not", performing ,"of conjugal dutie ; and to separate from b_d and board for these causes , which is as much divorce ,",NG,lex,other_prep,the,G1,M,36
71143,MJ1,1659,prose,"of grace and thanksgiving , as it justly doth , why doth the magistrate compell them to the union of", performing ,"that which they neither truly can , being themselves unholy , and to do seemingly is both hatefull t",VG,lex,of,bare,G1,M,51
56124,FT1,1660,prose,"and I hope that those Counties which lagg the last in writing , will be as forward , as the first in", performing ,"their solemn promises therein . XVII . SAD TRANSPOSITION . IT seemeth marvellous to me , that many M",VG,lex,in,bare,G1,M,52
82728,BRG2,1662,prose,"and Gentlemen that were the Grand Committee , upon concluding the said Peace , That in case of non -", performing ,"of the Articles thereof , ( that is to say , If all the particulars therein were not carried on acco",NG,lex,of,bare,G2,M,41
40980,BJ2,1663,prose," which cannot be uttered . Mark here , they could not so well and so fully come off in the manner of", performing ,"this duty , as these in our dayes think they can . The Apostles when they were at the best , yea , w",VG,lex,of,bare,G2,M,35
39487,BJ2,1672,prose," Water : And observe it , as I have also said before , this exhortation to Love is grounded upon the", putting ,"on of the new creature ; which new creature hath swallowed up all distinctions , that have before be",NG,light,other_prep,the,G2,M,44
48064,DJ2,1668,prose,"plied Neander , That in obeying your commands I shall draw a little envy upon my self . Besides , in", performing ,"them , it will be first necessary to speak somewhat of Shakespeare and Fletcher , his Rivalls in Poe",VG,lex,in,bare,G2,M,37
94000,PT2,1670,prose,th the quality of the Curse which is here denounc't . Sect. 4 . And if the danger is so great of not, performing ,"this duty of loving Christ , what kind of means should we not use for the obtaining of the one , and",VG,lex,of,bare,G2,M,48
5515,SG2,1672,prose,"ded of us , as it is diversly manifested to us . God's punishing the Wicked , is his Justice ; God's", performing ,"his Promises , is his Faithfulness : His relieving the Miserable , is his Mercy : His bearing with t",VG,lex,subject,poss,G2,M,45
5189,SG2,1672,prose,"he holy Angels , who rejoyce in the Churches welfare , and bless God for preserving his People , and", performing ,"his Promises to them ; and 'tis apparent by the Apostle , that Angels are present in the Congregatio",VG,lex,for,bare,G2,M,45
5509,SG2,1672,prose,"ers for their help : I am clothed with Majesty , but no Creature lent an hand for the making up , or", puting ,"on those Clothes . Psal. 104 .1 . I have cover'd my self with light as with a Garment , Psal. 104 .2",VG,light,for,the,G2,M,45
39411,BJ2,1672,prose," is created in righteousness and true holyness ; A being renewed in the spirit of their mind , and a", putting ,"away all these things . Eph . 4 For in Christ Jesus , these words are put in of purpose , to shew us",VG,light,other,a,G2,M,44
43099,BJ2,1676,prose,"striving according to his working , which worketh in me mightily , Colo . 1 . 29 . and for the right", performing ,"of this , he must observe these following particulars . 1 . He must take heed , that he doth not str",NG,lex,for,the,G2,M,48
39234,BJ2,1683,prose,"h , should separate themselves from their Brethren , to maintain Meetings among themselves , for the", performing ,"of Divine Worship : and therefore such Meetings cannot be in his name ; that is , by his Authority ,",NG,lex,for,the,G2,M,55
111676,TJ2,1683,prose,"d and drink of that cup . For , if this be a good reason to abstain from the Sacrament , for fear of", performing ,"so sacred an action in an undue manner , it were best for a bad man to lay aside all Religion and to",VG,lex,of,bare,G2,M,53
111725,TJ2,1683,prose,"and the blessings he offers to us in the Sacrament , because we have made our selves incapable of so", performing ,the one as to receive the other ; and are resolved to continue so . We will not doe our duty in othe,VG,lex,of,bare,G2,M,53
41691,BJ2,1685,prose,"t day , the first day , the first day , is now all the cry in the Churches by the Apostles , for the", performing ,Church - worship in to God . Christ began it on THAT day : Then the Holy Ghost seconded it on THAT d,VG,lex,for,the,G2,M,57
44191,BJ2,1688,prose," , that thou mayest see his Throne . Sixthly , The Throne is the Seat of faithfulness , the place of", performing ,"of ingagements and promises . When I shall receive the Congregation , saith Christ , I will judge up",NG,lex,of,bare,G2,M,60
4816,DJ2,1693,prose," which he had gain'd amongst them , he employed not in heaping Riches to himself ; but as a means of", performing ,"many considerable Actions ; as particularly , when Scipio was sent to demolish Carthage , he went al",VG,lex,of,bare,G2,M,62
4924,DJ2,1693,prose," Establishing this , as the Foundation whereon they are to Build , that they can never be capable of", performing ,"their Duty , as they ought , unless they have form'd themselves before-hand to their Undertaking , b",VG,lex,of,bare,G2,M,62
